,hashtags_token,mentions_token,reply_to_token,text_neg,text_neu,text_pos,text_compound,hashtags_neg,hashtags_neu,hashtags_pos,hashtags_compound,hour,delta_time,log10_delta_time,dcompound_dTime,dcompound_dTweet,integral_compound_5,integral_compound_10,delta_compound_mean,delta_compound_median
20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.0008405339278577803,0.5991665068985002,0.0,0.0,0.20446951854083342,0.27235349640840256,-0.16097705815670685,0.0
21,0.0,0.0,0.0,0.068,0.811,0.122,0.296,0.0,0.0,0.0,0.0,0.6521739130434783,2.3397159623073246e-05,0.39644680193036885,0.00044852603132954327,0.15619228536752677,0.34751054390096914,0.30990129105540215,0.09670170381218166,0.302442014917748
22,0.0,0.0,0.0,0.0,0.554,0.446,0.9022,0.0,0.0,0.0,0.0,0.6521739130434783,2.7583572380335216e-05,0.40576400186173117,0.0007791561463877848,0.31987757901957686,0.3492906830256884,0.37542995184539374,0.6244208440336014,0.9218350873607847
23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,4.8154372121602155e-05,0.43730278277350976,-0.0006642417645653891,-0.4760698643871036,0.32814810757517626,0.31113315308685463,-0.16097705815670685,0.0
24,0.0,0.0,0.0,0.0,0.787,0.213,0.4019,0.0,0.0,0.0,0.0,0.6956521739130435,8.627835428671878e-06,0.33997834014028655,0.0016514872836711917,0.21207324151759802,0.43821547899435787,0.37542995184539374,0.18889150412469954,0.4106467763359558
25,0.0,0.0,0.0,0.0,0.874,0.126,0.3182,0.0,0.0,0.0,0.0,1.0,0.002383173901843369,0.6581555144817596,-1.2451704457589693e-06,-0.044166534747506724,0.525360135838308,0.42633625033996236,0.11602761095984829,0.3251251660365791
26,0.0,1.0,1.0,0.0,0.136,0.864,0.7485,0.0,0.0,0.0,0.0,0.9565217391304348,0.001744544073512218,0.6404987408280712,8.744771798056894e-06,0.22705925808664454,0.6492852056745352,0.582286783880206,0.4906194058085401,0.7647900275876163
27,0.0,1.0,1.0,0.0,0.544,0.456,0.9081,0.0,0.0,0.0,0.0,0.34782608695652173,0.0008023249423879477,0.5965331243431863,7.0524769240171155e-06,0.0842171917049232,0.6509010242646649,0.5842705616970906,0.6295570085458191,0.9278634923878615
28,0.0,1.0,0.0,0.054,0.726,0.22,0.6557,0.0,0.0,0.0,0.0,0.391304347826087,1.9933274955897098e-05,0.38737761269978116,-0.0004489208469307973,-0.13318558387420193,0.8304759818151933,0.6768201961380332,0.40983363178586135,0.6699703688566465
29,0.0,1.0,1.0,0.0,0.909,0.091,0.3182,0.0,0.0,0.0,0.0,0.6086956521739131,0.0003955628784958087,0.5565031739922093,-3.0249439296393195e-05,-0.1780908659173658,0.8075532672399619,0.7277264946326019,0.11602761095984829,0.3251251660365791
30,0.0,0.0,0.0,0.0,0.749,0.251,0.5719,0.0,0.0,0.0,0.0,0.9565217391304348,0.0006233717351346327,0.5822481568573612,1.4428874000247377e-05,0.13387156350588358,0.8770334666155438,0.8192202473322996,0.33688268498520985,0.5843465822008787
31,0.0,0.0,0.0,0.093,0.826,0.081,-0.0772,0.0,0.0,0.0,0.0,0.9565217391304348,1.802070059978757e-05,0.38166809466671736,-0.0012770238792251369,-0.3425149068650731,0.6509010242646649,0.7595149343273561,-0.2281824649945386,-0.07888014713395321
32,0.0,0.0,0.0,0.0,0.73,0.27,0.743,0.0,0.0,0.0,0.0,0.13043478260869565,0.00039343779587790927,0.5561982652506388,7.390992591381487e-05,0.4328003799271806,0.6056854904967951,0.734045786871871,0.4858314558395235,0.759170327986104
33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,5.928980503939542e-06,0.3187441669994973,-0.004442913642435745,-0.3920637433380824,0.4261105329462667,0.734045786871871,-0.16097705815670685,0.0
34,0.0,0.0,0.0,0.0,0.778,0.222,0.7184,0.0,0.0,0.0,0.0,0.17391304347826086,6.630257767846369e-06,0.32507190958137194,0.00384144828589273,0.37908289800010553,0.5357123295174447,0.7846801158270281,0.4644162614326497,0.7340349443138858
35,0.0,0.0,0.0,0.0,0.84,0.16,0.6369,0.0,0.0,0.0,0.0,0.17391304347826086,8.691587907208862e-06,0.3403950521223571,-0.00033244328272853137,-0.04300564614004539,0.5535137207646377,0.8356664053626002,0.393467548255405,0.650761213855114
36,0.0,0.0,0.0,0.0,0.721,0.279,0.8176,0.0,0.0,0.0,0.0,0.17391304347826086,5.9757323215333306e-05,0.4495222540533043,0.00010720772930350926,0.09535116880375705,0.7985704113490708,0.846721167229271,0.5507734681465475,0.8353938898538877
37,0.0,0.0,0.0,0.0,0.563,0.437,0.4767,0.0,0.0,0.0,0.0,0.6086956521739131,0.0007381261965012045,0.5918124872053371,-1.6374025510126542e-05,-0.17988496649253335,0.72563948074711,0.7777048970515309,0.2540076237033241,0.48707469091652195
38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,1.6044373765141054e-05,0.3750929126380651,-0.0010533712520467487,-0.2515434541712838,0.72563948074711,0.6728046458796619,-0.16097705815670685,0.0
39,0.0,0.0,0.0,0.099,0.751,0.15,0.077,0.0,0.0,0.0,0.0,0.6521739130434783,5.982107569387029e-05,0.4495826092627678,4.563474072059033e-05,0.04063110126114717,0.5499808292709641,0.6342169676996181,-0.09394575859047573,0.07867579442117094
40,1.0,0.0,0.0,0.172,0.828,0.0,-0.4019,0.0,0.0,0.0,0.0,0.5652173913043478,0.0016455789759966394,0.6371930640445436,-1.031775443332514e-05,-0.2527043427787452,0.2654872103850576,0.47842641624138127,-0.5108456204381132,-0.4106467763359558
41,0.0,0.0,0.0,0.217,0.524,0.259,0.296,0.0,0.0,0.0,0.0,0.9565217391304348,0.0006877617384569869,0.5878122121070299,3.597611536473646e-05,0.36826552688512476,0.12263789231527635,0.5381317292463248,0.09670170381218166,0.302442014917748
42,0.0,0.0,0.0,0.344,0.521,0.135,-0.7184,0.0,0.0,0.0,0.0,0.9565217391304348,3.7188945813240856e-06,0.29234301013208824,-0.009670623003956337,-0.5352751833676322,-0.2046612258311877,0.3043339146015648,-0.7863703777460633,-0.7340349443138858
43,0.0,0.0,0.0,0.195,0.629,0.176,-0.0772,0.0,0.0,0.0,0.0,0.6956521739130435,0.0014175363602698463,0.6287494701551741,1.6036824871744792e-05,0.3383462614110073,-0.22580380128169983,0.29198329787063865,-0.2281824649945386,-0.07888014713395321
44,0.0,1.0,1.0,0.15,0.62,0.23,0.296,0.0,0.0,0.0,0.0,0.6956521739130435,1.175170687698411e-05,0.357468978878959,0.0011258998600770752,0.19692892195662498,-0.16582680615654238,0.22440686643095978,0.09670170381218166,0.302442014917748
45,0.0,1.0,1.0,0.167,0.772,0.062,-0.5547,0.0,0.0,0.0,0.0,0.6956521739130435,6.0989871133715e-06,0.32034436181821346,-0.004945130961391124,-0.4488945174397129,-0.20767376896532802,0.033772217511638565,-0.643863575940972,-0.5667722489016042
46,0.0,0.0,0.0,0.462,0.401,0.137,-0.8294,0.0,0.0,0.0,0.0,0.8695652173913043,0.0002790020969040224,0.5367435640239262,-3.490681887107104e-05,-0.14495277294074194,-0.5158843183436483,-0.2297182715535864,-0.8829999134843965,-0.8474506999080413
47,0.0,0.0,0.0,0.116,0.703,0.18,0.5355,0.0,0.0,0.0,0.0,0.8695652173913043,1.0582911437139398e-05,0.3515393533073543,0.004572510931279338,0.7202258456018152,-0.172481787807416,-0.22031132513158566,0.3051951615539006,0.5471543884745069
48,0.0,0.0,0.0,0.172,0.592,0.237,0.2732,0.0,0.0,0.0,0.0,0.8695652173913043,9.584122606726643e-06,0.34592813087991403,-0.0009702977182651978,-0.13840958260777794,-0.07651859560716412,-0.1766042203273237,0.07685347484971322,0.2791458056605701
49,0.0,0.0,0.0,0.099,0.586,0.315,0.7003,0.0,0.0,0.0,0.0,0.9130434782608695,8.115690517758104e-05,0.46684805274870916,0.00018657917758904056,0.225370692839428,0.034206057950375346,-0.07688738861247567,0.44865955335279534,0.7155410238070911
50,0.0,1.0,0.0,0.0,0.828,0.172,0.4404,0.0,0.0,0.0,0.0,0.2608695652173913,0.0025315896718774685,0.6615751503619974,-3.639754106335152e-06,-0.1371431586723656,0.3067316645670152,0.057865519061864934,0.22240715390781512,0.4499846735465413
51,0.0,1.0,1.0,0.098,0.644,0.258,0.6369,0.0,0.0,0.0,0.0,0.9130434782608695,0.0010794994682405766,0.6133294818989805,6.45355777447592e-06,0.10368845971188856,0.7083036643479208,0.1124034108179883,0.393467548255405,0.650761213855114
52,0.0,0.0,0.0,0.0,0.763,0.237,0.6068,0.0,0.0,0.0,0.0,0.9130434782608695,3.0048668217098612e-05,0.41060911301530223,-3.55140619167022e-05,-0.015883066856630264,0.727830421208303,0.32441166589342,0.36726440387951464,0.6200061305813834
53,0.0,0.0,0.0,0.0,0.905,0.095,0.3182,0.0,0.0,0.0,0.0,0.7391304347826086,0.005201692228789624,0.7023371282590697,-1.967028963139693e-06,-0.15228747823333863,0.7401544613025134,0.38766858111891483,0.11602761095984829,0.3251251660365791
54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,2.550099141479373e-06,0.2709869787700417,-0.0044238683127572,-0.16790670677009129,0.5483650106808343,0.3403138848448975,-0.16097705815670685,0.0
55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.00020356166396859094,0.5188994116403222,0.0,0.0,0.4277537382921616,0.429055945734078,-0.16097705815670685,0.0
56,0.0,0.0,0.0,0.0,0.826,0.174,0.6616,0.0,0.0,0.0,0.0,0.08695652173913043,0.007837708460510674,0.725542285749214,2.99271576872062e-06,0.34911086486201254,0.43451826696609486,0.6675892300062397,0.41496979629807906,0.6759987738837233
57,0.0,0.0,0.0,0.121,0.781,0.098,-0.1386,0.0,0.0,0.0,0.0,0.08695652173913043,0.001850288184578896,0.6438297302225691,-1.533268635605097e-05,-0.4222468471320775,0.23037738949444037,0.5597453085254455,-0.2816333973759229,-0.1416164299581077
58,0.0,0.0,0.0,0.0,0.786,0.214,0.6239,0.0,0.0,0.0,0.0,0.9130434782608695,0.001402788286901624,0.6281574853957042,1.927111297771743e-05,0.40235343781330796,0.31409870186777655,0.6158510246852356,0.38215057560136595,0.6374782875242669
59,0.0,0.0,0.0,0.0,0.833,0.167,0.25,0.0,0.0,0.0,0.0,1.0,0.00015264468444371946,0.5026058588900966,-8.684260853735075e-05,-0.19729829560445358,0.3825655912800567,0.5438110931575666,0.05665703134404358,0.25544089097782774
60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0005120386567828791,0.5711118943486589,-1.7309970965639498e-05,-0.1319191599387895,0.3825655912800567,0.4733549842417651,-0.16097705815670685,0.0
61,0.0,0.0,0.0,0.57,0.317,0.113,-0.8027,0.0,0.0,0.0,0.0,0.8695652173913043,0.002956074924802889,0.6703494785064832,-9.627131540711787e-06,-0.42356603873146537,-0.01845867338555058,0.2430447789847537,-0.8597565927257164,-0.8201696127516093
62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,2.4013433582264095e-06,0.2675849090285263,0.011851084122470552,0.42356603873146537,0.019499370104617535,0.14596765162301814,-0.16097705815670685,0.0
63,0.0,0.0,0.0,0.1,0.9,0.0,-0.1154,0.0,0.0,0.0,0.0,0.7391304347826086,0.005298319735425514,0.7033789504898884,-7.721945395832949e-07,-0.06089388422774524,-0.18297091526537734,0.07659942086486299,-0.2614369538702533,-0.11791151527536528
64,0.0,0.0,0.0,0.122,0.732,0.146,-0.0772,0.0,0.0,0.0,0.0,0.7391304347826086,3.017617317417258e-06,0.2805152831168716,0.0004488056131248619,0.020157247638647034,-0.2725803801281696,0.06424880413393684,-0.2281824649945386,-0.07888014713395321
65,0.0,0.0,0.0,0.138,0.665,0.197,0.0875,0.0,0.0,0.0,0.0,0.9565217391304348,0.0003321716640038673,0.546616993631784,1.757883531282546e-05,0.08690834256767453,-0.24861696883387155,0.07824723630953319,-0.08480512683144421,0.0894043118422397
66,0.0,0.0,0.0,0.138,0.862,0.0,-0.4939,0.0,0.0,0.0,0.0,0.043478260869565216,0.0002895000050364458,0.5388342578876139,-7.12009080209917e-05,-0.3067911983536489,-0.1640466670318231,-0.10661205944934199,-0.5909349653743895,-0.5046490242157965
67,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007254394532723446,0.7211646526155934,2.4137758365526866e-06,0.26061949237507254,-0.1640466670318231,-0.08443854288319738,-0.16097705815670685,0.0
68,0.0,0.0,0.0,0.0,0.802,0.198,0.6361,0.0,0.0,0.0,0.0,0.043478260869565216,0.0019106830325795992,0.6456477876538255,1.1803092998200751e-05,0.33565511054825603,0.04176480254149102,-0.08248676148271424,0.3927711191690026,0.6499438030039849
69,0.0,0.0,0.0,0.0,0.702,0.298,0.6731,0.0,0.0,0.0,0.0,0.13043478260869565,0.0019405191925349079,0.6465248403190852,6.759940323246832e-07,0.019524035670940864,0.24724763104562625,-0.014798342585630642,0.4249809644151137,0.6877490548687034
70,0.0,0.0,0.0,0.181,0.675,0.143,-0.2263,0.0,0.0,0.0,0.0,0.17391304347826086,7.43991424526607e-05,0.4619269792388431,-0.00042859197386475303,-0.4745923697957891,0.16130799145533217,-0.05100228774377297,-0.35797943597278614,-0.23122509451312967
71,0.0,0.0,0.0,0.174,0.826,0.0,-0.2732,0.0,0.0,0.0,0.0,0.17391304347826086,1.719191837880677e-05,0.37900312240141715,-9.671806128336824e-05,-0.02474803440451691,0.2217505614284931,0.033708224678835774,-0.3988075911631269,-0.2791458056605701
72,0.0,0.0,0.0,0.0,0.672,0.328,0.5994,0.0,0.0,0.0,0.0,0.8695652173913043,0.006755743896433334,0.7171336988149317,4.579321251492707e-06,0.46045063585035095,0.385906775483376,0.12960148463372093,0.3608224348302924,0.6124450802084398
73,0.0,0.0,0.0,0.059,0.796,0.145,0.4703,0.0,0.0,0.0,0.0,0.08695652173913043,0.0004411459006497525,0.5626766445292221,-1.0375357614306186e-05,-0.06812305419239092,0.3404995344251518,0.2233029900651127,0.24843619101210487,0.4805354041074895
74,0.0,0.0,0.0,0.286,0.714,0.0,-0.25,0.0,0.0,0.0,0.0,0.8260869565217391,0.0013434134785575125,0.625709505514335,-1.900915421012863e-05,-0.3800854836156403,0.08769239195924855,0.19565808629433498,-0.3786111476574573,-0.25544089097782774
75,0.0,0.0,0.0,0.134,0.698,0.169,0.1531,0.0,0.0,0.0,0.0,0.6956521739130435,0.005272712489879826,0.7031047193938699,2.710427454568011e-06,0.2127064534853042,0.1915977433313249,0.2061529108739821,-0.027697941746447276,0.1564320016348217
76,0.0,0.0,0.0,0.122,0.734,0.143,0.3818,0.0,0.0,0.0,0.0,0.391304347826087,0.001252651199947026,0.6217500332645401,6.47284319345754e-06,0.12067964751200462,0.3709809935914989,0.3462492200873503,0.1713937233288392,0.39010932870133846
77,0.0,0.0,0.0,0.187,0.725,0.088,-0.4404,0.0,0.0,0.0,0.0,0.6956521739130435,0.0005236416078766102,0.5723802215670497,-5.5667588099983975e-05,-0.43385573320669096,0.08621350714794328,0.27579311117154887,-0.5443612702212288,-0.4499846735465413
78,0.0,0.0,0.0,0.0,0.8,0.2,0.4576,0.0,0.0,0.0,0.0,0.7391304347826086,0.0019093654813565014,0.645608742330086,1.6674251594321192e-05,0.4738536225001319,0.08273538916579945,0.24723630953333234,0.23738037926546676,0.46755900684581586
79,0.0,0.0,0.0,0.0,0.729,0.271,0.6369,0.0,0.0,0.0,0.0,0.08695652173913043,0.0025600870297835003,0.6622087555027961,2.4830452876162735e-06,0.09461242150809984,0.3256285260448045,0.24144495816468559,0.393467548255405,0.650761213855114
80,0.0,1.0,0.0,0.12,0.761,0.12,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0013955417551745869,0.6278643268121915,-1.6180334438290888e-05,-0.33607725186006016,0.28369940296872415,0.27764890332282793,-0.16097705815670685,0.0
81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0017906371154944576,0.6419748507039662,0.0,0.0,0.17913676945828994,0.32135600812708986,-0.16097705815670685,0.0
82,0.0,0.0,0.0,0.0,0.875,0.125,0.25,0.0,0.0,0.0,0.0,0.043478260869565216,0.00041623993236797064,0.5593872216433479,2.1293906694087084e-05,0.1319191599387895,0.36821493125924276,0.2654582686739086,0.05665703134404358,0.25544089097782774
83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,1.3494274623661681e-05,0.36529532258753844,-0.000656824803806431,-0.1319191599387895,0.24289313687900518,0.1902186955061033,-0.16097705815670685,0.0
84,0.0,0.0,1.0,0.0,0.723,0.277,0.6096,0.0,0.0,0.0,0.0,0.30434782608695654,0.0022555201889861475,0.6550393686991305,9.582025448161987e-06,0.32167167959474435,0.23541655255518423,0.3277392931991618,0.36970190568192307,0.6228670685603351
85,0.0,0.0,0.0,0.0,0.671,0.329,0.6597,0.0,0.0,0.0,0.0,0.17391304347826086,0.0016351873219951109,0.6368344880461424,1.086248763221223e-06,0.026436599651733377,0.4160869803363091,0.4087862159438144,0.4133157772178734,0.6740574231122918
86,0.0,0.0,0.0,0.272,0.728,0.0,-0.5938,0.0,0.0,0.0,0.0,0.17391304347826086,5.886478851581552e-06,0.318336948538715,-0.007549667597802374,-0.6614426679330905,0.2534644246042613,0.25270769673796534,-0.6779015475388892,-0.6067232042505364
87,0.0,1.0,0.0,0.0,0.738,0.262,0.6893,0.0,0.0,0.0,0.0,0.8260869565217391,0.001113628295084042,0.6150913073071707,4.084880239372263e-05,0.6770618964698434,0.37377444267952,0.4334394547810647,0.43908365341476224,0.7043016246040666
88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0016371848996559364,0.6369035933546161,-1.4926900178476177e-05,-0.36372750778323043,0.37377444267952,0.360231654054746,-0.16097705815670685,0.0
89,0.0,0.0,0.0,0.0,0.751,0.249,0.5106,0.0,0.0,0.0,0.0,0.8695652173913043,0.00025877131038161937,0.5324827868088728,6.995580617983508e-05,0.2694316922589837,0.3466615544722571,0.3400259170972853,0.2835188062396259,0.5217124757331154
90,0.0,1.0,1.0,0.0,0.65,0.35,0.7189,0.0,0.0,0.0,0.0,0.6956521739130435,0.0015951932671262427,0.6354328550337806,4.629510169153588e-06,0.10991504406099938,0.36287451388508507,0.4550370358519849,0.46485152961165116,0.7345458260958414
91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,4.016406147830012e-05,0.42703275005781294,-0.000634585202486437,-0.3793467363199831,0.5254970696171328,0.4550370358519849,-0.16097705815670685,0.0
92,0.0,0.0,0.0,0.166,0.834,0.0,-0.4574,0.0,0.0,0.0,0.0,0.8260869565217391,0.00017177042800481477,0.5092876291887375,-9.440757512842959e-05,-0.24135929502400927,0.21145314126088627,0.34186571104036373,-0.5591603883072799,-0.46735465413303356
93,0.0,0.0,0.0,0.0,0.79,0.21,0.4574,0.0,0.0,0.0,0.0,0.8260869565217391,2.1654591876395676e-05,0.3920658842453146,0.0014977358778470978,0.48271859004801854,0.33672016212959405,0.41504151535028105,0.23720627199386612,0.46735465413303356
94,0.0,0.0,0.0,0.0,0.769,0.231,0.5859,0.0,0.0,0.0,0.0,0.8695652173913043,0.0037268211394888505,0.6834640414475588,1.2224290381893509e-06,0.0678064482085378,0.3573423892205727,0.41124994000671955,0.34907019399725187,0.5986512720956371
95,0.0,0.0,0.0,0.0,0.763,0.237,0.4215,0.0,0.0,0.0,0.0,0.043478260869565216,0.002211233467229122,0.6539169209222071,-2.635884005173028e-06,-0.08675003957574798,0.27589417757572426,0.3731422080726961,0.2059540167415584,0.4306733421886175
96,0.0,1.0,0.0,0.0,0.878,0.122,0.2023,0.0,0.0,0.0,0.0,0.0,0.005456255875587803,0.7050415584172225,-1.4243112397643628e-06,-0.11566671943433063,0.33129758448814134,0.5005039435583218,0.015132447067300407,0.2067027689792582
97,0.0,0.0,0.0,0.154,0.635,0.211,0.2714,0.0,0.0,0.0,0.0,0.6956521739130435,0.008537625671542046,0.7303839153638957,2.8694589641767216e-07,0.036462455807081406,0.5308922605028205,0.4336474314876737,0.0752865094053078,0.27730663124552973
98,0.0,1.0,0.0,0.0,0.769,0.231,0.128,0.0,0.0,0.0,0.0,0.0,0.0006505302909913881,0.5846619877153608,-7.815211003503174e-06,-0.07566883014088965,0.44068028701320006,0.4541251379845461,-0.049548404332322625,0.1307857361806478
99,1.0,1.0,0.0,0.0,0.775,0.225,0.4404,0.0,1.0,0.0,0.0,0.782608695652174,0.006858151627789909,0.717985285582208,1.6149646587213465e-06,0.16484618225951136,0.40083255737525303,0.4428943958276676,0.22240715390781512,0.4499846735465413
100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.00026582658467304564,0.5340053801494772,-5.8736488507053705e-05,-0.2323887921481716,0.2853973818261487,0.327883277072968,-0.16097705815670685,0.0
101,0.0,0.0,1.0,0.0,0.806,0.194,0.5859,0.0,0.0,0.0,0.0,0.9565217391304348,1.5789363850993118e-05,0.37418603414324164,0.0013155820692832803,0.3091657432325471,0.3904529769403514,0.42161677892076116,0.34907019399725187,0.5986512720956371
102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.005519392080165597,0.7056927720344853,-3.763494904158526e-06,-0.3091657432325471,0.3161253217943801,0.4947925832306785,-0.16097705815670685,0.0
103,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.0006582018392420052,0.5853255896007392,0.0,0.0,0.2810702744152926,0.42161677892076116,-0.16097705815670685,0.0
104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003172174576217087,0.674343111175613,0.0,0.0,0.1604590020266199,0.327883277072968,-0.16097705815670685,0.0
